timestamp,sensor_type,user_id,x,y,z,Activity,ActivityName
1745524937271,accelerometer,1,0.18195933,0.06943185,9.615414,6.0,LAYING
1745524937271,gyroscope,1,-0.00015271631,-0.00045814895,0.00015271631,6.0,LAYING
1745524937451,accelerometer,1,0.11971009,0.05746084,9.603442,6.0,LAYING
1745524937451,gyroscope,1,-0.00076358154,0.00015271631,-0.00045814895,6.0,LAYING
1745524937631,accelerometer,1,0.15083471,0.088585466,9.620202,6.0,LAYING
1745524937631,gyroscope,1,0.00045814895,0.00015271631,0.00015271631,6.0,LAYING
1745524937812,accelerometer,1,0.1604115,0.074220255,9.615414,6.0,LAYING
1745524937812,gyroscope,1,-0.00076358154,-0.0010690142,0.00015271631,6.0,LAYING
1745524937992,accelerometer,1,0.15322891,0.076614454,9.598654,6.0,LAYING
1745524937992,gyroscope,1,-0.00076358154,-0.00045814895,-0.00045814895,6.0,LAYING
1745524938172,accelerometer,1,0.15322891,0.10534488,9.622596,6.0,LAYING
1745524938172,gyroscope,1,0.00045814895,0.00076358154,-0.00045814895,6.0,LAYING
1745524938352,accelerometer,1,0.1388637,0.079008654,9.605837,6.0,LAYING
1745524938352,gyroscope,1,-0.00015271631,-0.00045814895,0.00015271631,6.0,LAYING
1745524938531,accelerometer,1,0.15083471,0.062249243,9.605837,6.0,LAYING
1745524938531,gyroscope,1,-0.00015271631,-0.00045814895,-0.00045814895,6.0,LAYING
1745524938710,accelerometer,1,0.1364695,0.076614454,9.593865,6.0,LAYING
1745524938711,gyroscope,1,-0.00015271631,0.00015271631,-0.00045814895,6.0,LAYING
1745524938891,accelerometer,1,0.1340753,0.06943185,9.586683,6.0,LAYING
1745524938892,gyroscope,1,-0.00076358154,0.00076358154,0.00015271631,6.0,LAYING
1745524939072,accelerometer,1,0.1388637,0.079008654,9.598654,6.0,LAYING
1745524939072,gyroscope,1,-0.00015271631,-0.00045814895,-0.00045814895,6.0,LAYING
1745524939252,accelerometer,1,0.1604115,0.06464344,9.605837,6.0,LAYING
1745524939252,gyroscope,1,-0.00015271631,0.00015271631,-0.00045814895,6.0,LAYING
1745524939432,accelerometer,1,0.1364695,0.06464344,9.598654,6.0,LAYING
1745524939432,gyroscope,1,-0.00015271631,0.00015271631,0.00015271631,6.0,LAYING
1745524939612,accelerometer,1,0.1412579,0.055066638,9.615414,6.0,LAYING
1745524939612,gyroscope,1,0.00045814895,0.00015271631,-0.00045814895,6.0,LAYING
1745524939792,accelerometer,1,0.1388637,0.07182605,9.617807,6.0,LAYING
1745524939792,gyroscope,1,0.0010690142,0.00015271631,-0.0010690142,6.0,LAYING
1745524939972,accelerometer,1,0.16280572,0.047884032,9.603442,6.0,LAYING
1745524939972,gyroscope,1,-0.00015271631,0.00015271631,0.00015271631,6.0,LAYING
1745524940152,accelerometer,1,0.12928689,0.090979666,9.593865,6.0,LAYING
1745524940152,gyroscope,1,-0.00015271631,0.00015271631,-0.00045814895,6.0,LAYING
1745524940332,accelerometer,1,0.1436521,0.06703765,9.562741,6.0,LAYING
1745524940332,gyroscope,1,-0.00015271631,0.00076358154,0.00015271631,6.0,LAYING
1745524940513,accelerometer,1,0.1316811,0.06464344,9.601048,6.0,LAYING
1745524940513,gyroscope,1,-0.00015271631,0.00015271631,-0.00045814895,6.0,LAYING
1745524940691,accelerometer,1,0.17956513,0.07182605,9.634567,6.0,LAYING
1745524940691,gyroscope,1,-0.00076358154,-0.00045814895,0.00015271631,6.0,LAYING
1745524940872,accelerometer,1,0.14604631,0.08379706,9.605837,6.0,LAYING
1745524940872,gyroscope,1,0.0010690142,0.0013744468,0.00015271631,6.0,LAYING
1745524941052,accelerometer,1,0.15562311,0.074220255,9.617807,6.0,LAYING
1745524941052,gyroscope,1,0.00045814895,0.00076358154,-0.00045814895,6.0,LAYING
1745524941232,accelerometer,1,0.16280572,0.079008654,9.584289,6.0,LAYING
1745524941232,gyroscope,1,-0.00076358154,0.00015271631,-0.00045814895,6.0,LAYING
1745524941412,accelerometer,1,0.1340753,0.062249243,9.605837,6.0,LAYING
1745524941412,gyroscope,1,-0.0013744468,-0.0022907446,-0.00045814895,6.0,LAYING
1745524941592,accelerometer,1,0.1436521,0.062249243,9.660903,6.0,LAYING
1745524941592,gyroscope,1,0.0022907446,0.001985312,-0.00045814895,6.0,LAYING
1745524941772,accelerometer,1,0.15322891,0.05746084,9.591472,6.0,LAYING
